Unnamed: 0,Age_Group_18-25,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Gender_Female,Gender_Male,Avg_Transaction_Amount,Add_to_Cart,Browse,Login,Purchase,Label
2844,False,False,False,False,False,False,True,905.4423378033929,3,6,4,4,No Fraud
2845,False,False,True,False,False,True,False,567.6894602205806,0,2,3,3,No Fraud
2846,True,False,False,False,False,True,False,577.0219829744503,1,5,3,2,No Fraud
2847,False,False,False,False,True,False,False,736.3160520188954,3,6,3,6,Fraud
2848,False,False,False,False,False,True,False,391.05781871792607,0,5,3,5,No Fraud
2849,True,False,False,False,False,False,True,133.2212098797393,3,4,1,2,No Fraud
2850,True,False,False,False,False,False,False,307.04124314715204,4,8,2,3,No Fraud
2851,False,False,False,True,False,True,False,314.21207070672995,4,2,4,3,No Fraud
2852,False,False,False,False,False,True,False,402.0929652503745,3,1,1,5,No Fraud
2853,False,False,True,False,False,True,False,949.1164597364166,0,2,2,2,No Fraud
2854,False,False,True,False,False,True,False,824.3585187968331,4,4,1,3,No Fraud
2855,False,True,False,False,False,True,False,942.3606206846729,4,1,4,1,No Fraud
2856,False,False,False,False,False,True,False,998.7486311017004,3,9,1,4,No Fraud
2857,False,True,False,False,False,False,False,490.40110367834006,4,1,4,2,No Fraud
2858,False,True,False,False,False,True,False,304.36598501227417,1,5,1,5,No Fraud
2859,False,False,True,False,False,True,False,604.0037451297242,4,8,1,3,No Fraud
2860,True,False,False,False,False,False,False,893.0209725533069,3,9,3,3,No Fraud
2861,False,True,False,False,False,True,False,519.1586749131204,4,9,1,3,No Fraud
2862,False,False,False,False,False,False,False,554.8593723150282,4,8,1,4,No Fraud
2863,False,True,False,False,False,True,False,220.99519533504403,2,6,2,2,No Fraud
2864,True,False,False,False,False,False,True,478.40994331098494,3,6,3,3,No Fraud
2865,False,False,False,False,True,False,True,448.2953288277203,3,9,4,6,Fraud
2866,True,False,False,False,False,True,False,416.51965257890464,2,2,3,4,No Fraud
2867,False,False,False,False,False,False,True,898.5688029317798,2,3,1,1,No Fraud
2868,False,True,False,False,False,True,False,153.37128989109965,1,6,4,2,Fraud
2869,True,False,False,False,False,False,False,974.9324646076122,4,8,1,5,No Fraud
2870,True,False,False,False,False,False,True,107.42214274582243,0,7,3,2,No Fraud
2871,False,False,False,False,False,False,False,951.0346125548281,0,8,3,3,No Fraud
2872,False,False,False,False,True,False,False,593.2427525546891,2,5,1,5,No Fraud
2873,False,False,False,False,False,True,False,732.2007199601043,3,9,1,6,No Fraud
2874,False,False,False,False,False,True,False,268.41956472561094,3,6,1,2,Fraud
2875,False,False,False,False,True,True,False,688.7903851149463,1,2,2,5,No Fraud
2876,False,False,False,True,False,False,False,893.7619016749593,0,6,3,2,No Fraud
2877,False,False,False,False,False,False,False,225.53212585028643,3,4,2,6,No Fraud
2878,True,False,False,False,False,True,False,214.37345104596096,1,5,3,1,No Fraud
2879,False,False,True,False,False,False,False,373.58011823452546,1,5,3,1,No Fraud
2880,True,False,False,False,False,True,False,245.55330322785832,2,1,4,1,No Fraud
2881,True,False,False,False,False,False,False,199.58126328401238,0,5,4,2,No Fraud
2882,False,False,False,False,False,True,False,710.4871323867626,1,9,3,5,No Fraud
2883,False,False,False,False,True,True,False,292.4439525212417,1,8,4,1,Fraud
2884,False,False,False,True,False,True,False,700.3134094617876,1,8,3,4,No Fraud
2885,False,False,True,False,False,False,True,875.7363044042347,0,3,3,4,No Fraud
2886,False,False,True,False,False,True,False,686.8223122717004,2,9,1,1,No Fraud
2887,False,False,False,False,False,True,False,207.43036292386083,4,9,4,1,Fraud
2888,False,False,True,False,False,True,False,616.2198166427005,3,7,2,3,No Fraud
2889,False,False,False,False,False,False,True,454.2658157903958,0,6,2,4,No Fraud
2890,False,True,False,False,False,False,True,409.03384305024525,0,9,4,4,No Fraud
2891,False,True,False,False,False,False,False,386.67832176684897,0,6,3,1,Fraud
2892,False,False,False,True,False,True,False,936.4890014376809,4,3,2,6,No Fraud
2893,False,False,False,False,False,True,False,768.256711009955,3,6,4,3,No Fraud
2894,False,False,True,False,False,True,False,220.4639106222655,3,2,2,5,Fraud
2895,False,False,False,False,False,False,False,528.4049317592173,1,2,1,3,No Fraud
2896,True,False,False,False,False,False,False,386.4007677285276,1,7,3,3,Fraud
2897,False,True,False,False,False,False,False,980.1444812913624,2,8,1,4,No Fraud
2898,False,False,False,True,False,False,False,980.2260756578526,0,7,2,1,No Fraud
2899,False,False,False,False,False,True,False,387.58102689973146,2,5,3,1,No Fraud
2900,False,False,True,False,False,False,False,416.90180453090926,0,4,3,1,No Fraud
2901,False,False,False,False,False,False,False,639.472786422891,3,8,3,3,Fraud
2902,False,False,True,False,False,False,True,531.3763128947501,2,9,4,3,Fraud
2903,True,False,False,False,False,False,False,291.79078494259727,3,7,4,6,No Fraud
2904,False,False,False,False,False,True,False,694.3709502897502,1,1,3,2,No Fraud
2905,False,False,False,False,False,False,True,400.7157794877146,3,4,3,5,No Fraud
2906,False,False,True,False,False,False,False,688.3448484989508,4,4,3,2,No Fraud
2907,True,False,False,False,False,False,True,445.31337009501976,2,3,1,6,No Fraud
2908,False,False,True,False,False,False,False,730.1889044706445,0,4,1,5,No Fraud
2909,False,False,False,False,False,True,False,701.0195238006854,3,9,2,2,Fraud
2910,False,True,False,False,False,False,False,557.9314803289006,2,1,3,2,No Fraud
2911,False,False,False,False,True,False,False,734.2659916397478,0,2,3,2,Fraud
2912,False,True,False,False,False,False,False,514.8691086088137,2,7,1,2,No Fraud
2913,True,False,False,False,False,False,True,204.5244696851106,2,9,2,3,No Fraud
2914,True,False,False,False,False,True,False,263.8956280036192,4,7,2,5,No Fraud
2915,False,False,False,True,False,True,False,321.39382074905154,3,1,3,6,Fraud
2916,False,True,False,False,False,False,False,156.90603540312694,4,7,4,2,No Fraud
2917,False,False,True,False,False,False,True,740.243098567603,1,6,2,2,No Fraud
2918,False,False,False,False,False,False,False,430.65120414845654,2,1,2,6,No Fraud
2919,False,False,False,False,False,False,False,184.17096669429756,3,1,3,1,No Fraud
2920,True,False,False,False,False,True,False,837.9623086530222,1,2,3,3,No Fraud
2921,False,False,False,False,False,True,False,715.2888560172174,1,6,3,4,Fraud
2922,False,False,False,False,False,False,False,507.0018134149308,4,4,1,1,Fraud
2923,False,False,False,False,False,False,True,322.6828015834608,1,4,3,6,No Fraud
2924,False,False,False,False,False,True,False,236.57130441356207,0,6,4,4,Fraud
2925,False,False,False,False,True,False,True,512.5367725795559,0,9,4,2,No Fraud
2926,False,False,True,False,False,False,True,896.7211687095062,0,1,2,5,Fraud
2927,True,False,False,False,False,True,False,269.555790944773,1,2,1,4,No Fraud
2928,False,False,False,False,False,True,False,611.7933060923391,2,8,2,4,Fraud
2929,False,False,False,False,False,False,True,965.5173957000303,3,8,1,4,Fraud
2930,False,False,False,False,False,False,True,673.4049172881516,0,6,3,5,No Fraud
2931,False,False,False,False,False,False,True,495.96825714028154,0,6,2,1,Fraud
2932,False,False,False,False,True,False,False,744.7356756450176,0,8,4,3,Fraud
2933,False,True,False,False,False,True,False,842.1201271168359,4,2,1,5,Fraud
2934,False,False,True,False,False,True,False,631.4646680981579,4,2,2,1,No Fraud
2935,True,False,False,False,False,True,False,884.6491230936933,0,1,4,2,No Fraud
2936,False,True,False,False,False,False,True,563.1325834381639,0,6,4,1,No Fraud
2937,True,False,False,False,False,True,False,847.0261019856309,4,6,3,4,Fraud
2938,False,True,False,False,False,False,True,956.8173163651256,3,6,1,1,No Fraud
2939,False,True,False,False,False,True,False,551.1191203211654,2,2,2,1,Fraud
2940,False,True,False,False,False,True,False,644.5015440267927,3,7,4,2,No Fraud
2941,False,False,False,False,True,False,False,648.5207886548515,2,3,1,2,No Fraud
2942,False,True,False,False,False,False,False,803.2913772384616,1,1,3,1,No Fraud
2943,True,False,False,False,False,False,True,840.6692561596806,1,1,1,5,Fraud
2944,False,True,False,False,False,False,True,124.50638458545465,3,9,1,2,No Fraud
2945,False,False,False,False,False,True,False,760.0236076813491,4,3,2,4,Fraud
2946,False,True,False,False,False,True,False,805.4337201672139,0,8,1,5,No Fraud
2947,True,False,False,False,False,True,False,730.3864955124131,1,7,3,6,Fraud
2948,False,False,False,False,True,False,True,742.3260933907865,4,2,4,1,No Fraud
2949,False,False,False,True,False,True,False,137.2625732658425,4,2,2,6,Fraud
2950,False,True,False,False,False,True,False,497.83479575401543,2,4,4,4,No Fraud
2951,False,False,False,False,True,False,False,836.3616847495665,1,2,1,4,Fraud
2952,False,False,True,False,False,False,False,940.6064271655932,3,5,3,5,No Fraud
2953,False,False,False,True,False,True,False,306.5211285147413,4,7,4,1,No Fraud
2954,False,False,False,False,False,False,False,621.2754463175155,3,2,3,4,Fraud
2955,False,False,True,False,False,False,False,823.8972155955253,3,9,1,6,No Fraud
2956,False,False,False,False,False,True,False,777.1668785732671,1,1,1,6,No Fraud
2957,False,False,False,True,False,False,True,657.0011052820712,3,2,4,2,Fraud
2958,False,False,False,False,False,False,False,116.8220694358002,3,7,2,2,No Fraud
2959,False,False,True,False,False,False,True,751.4972561004092,0,5,3,5,No Fraud
2960,False,False,False,True,False,False,False,795.9182529509335,3,1,3,2,No Fraud
2961,False,False,False,False,False,True,False,750.5645559630715,0,4,3,3,No Fraud
2962,False,False,False,False,False,True,False,789.228245340961,1,8,1,1,Fraud
2963,False,False,False,True,False,False,True,487.82340341097427,3,5,1,4,No Fraud
2964,False,True,False,False,False,False,True,994.3769313328519,4,2,4,4,Fraud
2965,True,False,False,False,False,True,False,793.708224285393,3,9,4,5,Fraud
2966,False,False,False,False,False,False,True,620.8120047519869,0,1,1,5,No Fraud
2967,False,False,False,True,False,False,False,940.7721427719615,4,1,2,4,Fraud
2968,False,False,False,False,False,False,True,917.3785055122165,1,5,3,2,Fraud
2969,False,False,False,False,False,True,False,833.1103588008384,2,9,3,5,No Fraud
2970,False,False,False,True,False,False,False,607.3254270853897,2,6,1,3,No Fraud
2971,False,False,False,False,False,False,False,574.390917232042,0,5,2,5,Fraud
2972,False,False,True,False,False,False,True,395.8371387770687,1,6,2,2,No Fraud
2973,True,False,False,False,False,False,False,325.7901811935535,1,6,2,1,Fraud
2974,True,False,False,False,False,False,False,561.1235652775779,3,9,2,3,No Fraud
2975,False,True,False,False,False,True,False,620.0035855407764,2,9,2,5,No Fraud
2976,False,False,False,False,False,False,False,320.073788312961,3,5,4,1,No Fraud
2977,False,False,True,False,False,False,True,930.3411192881308,1,4,1,1,No Fraud
2978,False,False,True,False,False,True,False,601.5465970608867,0,1,1,6,No Fraud
2979,True,False,False,False,False,False,True,573.8547928439319,0,6,1,4,No Fraud
2980,True,False,False,False,False,False,False,492.0745495295262,4,7,3,2,No Fraud
2981,False,False,False,True,False,False,False,152.2641661451745,0,7,2,4,No Fraud
2982,False,False,False,False,False,False,True,894.1612010138643,2,1,2,6,No Fraud
2983,True,False,False,False,False,True,False,385.2948037987268,4,6,3,2,No Fraud
2984,False,False,False,False,False,False,True,678.214301021465,2,8,2,6,No Fraud
2985,False,False,False,True,False,False,False,646.6902030730319,3,3,2,1,No Fraud
2986,True,False,False,False,False,False,True,626.0381428460742,3,1,2,5,No Fraud
2987,False,False,False,False,False,True,False,573.1409818104257,0,7,2,2,No Fraud
2988,False,False,True,False,False,True,False,263.29585008819527,4,4,2,2,Fraud
2989,False,True,False,False,False,False,False,352.54516694316897,2,5,4,1,No Fraud
2990,False,True,False,False,False,False,False,571.7692641432701,2,2,1,3,Fraud
2991,False,False,False,False,False,True,False,810.4082064372334,1,7,4,1,No Fraud
2992,False,False,False,True,False,False,False,488.7900735853768,0,1,2,6,No Fraud
2993,False,False,False,False,False,False,False,283.53029774151776,3,4,1,1,Fraud
2994,False,False,False,True,False,False,True,179.14998232488335,1,8,1,2,No Fraud
2995,False,False,False,False,False,False,True,696.7099031446218,3,7,1,1,No Fraud
2996,False,False,False,False,False,True,False,481.00597355904813,3,7,1,4,Fraud
2997,False,False,False,False,False,False,True,212.83380336037771,2,7,3,1,Fraud
2998,False,False,False,False,False,True,False,707.0201919882853,3,5,1,5,No Fraud
2999,False,True,False,False,False,False,True,286.82085776893587,4,3,3,1,No Fraud
3000,False,False,False,True,False,False,True,558.1144434733094,3,7,3,1,No Fraud
3001,False,False,False,False,False,False,False,375.5691775691744,4,8,1,5,No Fraud
3002,True,False,False,False,False,True,False,938.5210579906003,3,7,2,3,No Fraud
3003,False,False,False,True,False,False,True,305.45925964404904,1,6,2,3,No Fraud
3004,False,False,True,False,False,False,True,477.9266693878256,2,9,1,3,No Fraud
3005,False,False,False,False,False,True,False,963.5442371452052,1,6,1,4,Fraud
3006,False,False,True,False,False,False,False,386.8526619444838,2,5,3,5,No Fraud
3007,False,False,False,False,False,True,False,680.1338467099001,1,6,4,4,No Fraud
3008,False,True,False,False,False,True,False,385.0543393356927,0,4,3,4,No Fraud
3009,False,True,False,False,False,True,False,199.6074812055241,3,6,2,6,No Fraud
3010,False,False,True,False,False,False,False,664.7925094158635,3,4,4,4,No Fraud
3011,False,True,False,False,False,True,False,924.4283817568064,0,5,4,5,No Fraud
3012,True,False,False,False,False,False,False,507.30820051068264,0,6,4,2,Fraud
3013,False,True,False,False,False,True,False,663.5588884232204,4,1,3,2,No Fraud
3014,False,False,False,True,False,True,False,648.0085719309608,1,6,3,3,No Fraud
3015,False,True,False,False,False,False,False,473.58073236508835,3,6,1,4,No Fraud
3016,False,False,False,True,False,True,False,653.4069748882575,4,1,3,3,No Fraud
3017,True,False,False,False,False,False,True,333.386275977075,3,7,3,4,No Fraud
3018,False,False,False,False,False,True,False,440.2341141427469,0,5,4,3,No Fraud
3019,False,False,False,False,True,False,False,498.0869707261376,4,8,4,1,No Fraud
3020,False,True,False,False,False,True,False,877.6078152062324,4,5,3,5,No Fraud
3021,False,True,False,False,False,False,False,413.4996053499294,4,5,2,4,Fraud
3022,False,False,False,True,False,True,False,671.6233433042438,1,2,4,6,Fraud
3023,False,False,False,True,False,True,False,292.06345367700885,4,4,1,4,No Fraud
3024,False,True,False,False,False,False,True,327.31275614853405,3,4,2,4,No Fraud
3025,False,False,False,False,False,False,False,683.5859879139799,1,8,4,5,Fraud
3026,False,False,False,True,False,False,True,786.0789346299433,3,3,1,1,No Fraud
3027,True,False,False,False,False,True,False,515.9054588736533,4,1,4,2,No Fraud
3028,False,False,False,False,False,True,False,401.5897270999899,4,7,1,5,Fraud
3029,False,False,False,False,True,False,True,919.2444003390452,3,9,4,1,Fraud
3030,False,False,False,False,False,False,False,222.22703354413844,2,6,4,3,No Fraud
3031,False,False,False,False,False,False,False,748.6428138844124,4,2,3,4,Fraud
3032,False,False,False,False,False,False,False,721.1536747723926,4,2,2,4,No Fraud
3033,True,False,False,False,False,True,False,721.2206464550147,1,1,2,2,No Fraud
3034,True,False,False,False,False,True,False,941.8783999811719,3,6,3,3,Fraud
3035,False,False,False,False,True,True,False,755.371270882713,4,8,4,1,Fraud
3036,True,False,False,False,False,True,False,371.4086704686257,3,1,2,3,No Fraud
3037,False,False,False,False,False,False,True,418.0683018090783,1,1,1,3,No Fraud
3038,False,True,False,False,False,False,True,451.9998758799049,3,1,1,2,Fraud
3039,False,False,False,False,False,False,True,127.72780668829546,3,5,4,1,No Fraud
3040,False,False,False,True,False,True,False,922.1592838674313,1,7,4,2,No Fraud
3041,False,False,False,True,False,False,False,166.1973434783235,4,4,1,1,No Fraud
3042,False,False,False,True,False,True,False,729.8148538877244,3,1,4,5,No Fraud
3043,False,False,True,False,False,False,False,757.1449043589805,2,1,3,5,Fraud
3044,False,False,False,False,True,True,False,859.3435455674856,4,3,2,4,No Fraud
3045,True,False,False,False,False,True,False,598.0260300359703,1,5,1,2,No Fraud
3046,True,False,False,False,False,True,False,752.7379814708833,0,5,3,5,No Fraud
3047,False,False,False,False,True,False,True,372.45063201935596,2,9,1,6,No Fraud
3048,False,False,False,False,True,False,True,771.025609821511,4,9,1,3,No Fraud
